Title,Date,TotalResult,Id
Pořad schůze,,accepted,71190.0
Pořad schůze,,rejected,71189.0
Pořad schůze,,rejected,71188.0
Pořad schůze,,rejected,71187.0
Pořad schůze,,rejected,71186.0
Pořad schůze,,rejected,71185.0
Pořad schůze,,rejected,71184.0
Pořad schůze,,rejected,71183.0
Pořad schůze,,rejected,71182.0
Pořad schůze,,rejected,71181.0
Pořad schůze,,rejected,71180.0
Pořad schůze,,rejected,71179.0
Pořad schůze,,rejected,71178.0
Pořad schůze,,rejected,71177.0
Pořad schůze,,rejected,71176.0
Pořad schůze,,rejected,71175.0
Pořad schůze,,rejected,71174.0
Pořad schůze,,accepted,71173.0
Písemná interpelace V. Kovářové na A. Babiše ve věci prázdné židle na,,accepted,71172.0
Písemná interpelace V. Kovářové na A. Babiše ve věci prázdné židle na,,rejected,71171.0
Písemná interpelace V.Pikala na A.Babiše ve věci odvolání předsedy Úřa,,rejected,71170.0
Písemná interpelace O.Richterové na J.Maláčovou ve věci systemizace sl,,rejected,71169.0
Novela z. o zaměstnanosti,,accepted,71168.0
Novela z. o zaměstnanosti,,rejected,71167.0
Návrh na potvrzení předsedů výborů Poslanecké sněmovny,,accepted,71166.0
Návrh na potvrzení předsedů výborů Poslanecké sněmovny,,accepted,71165.0
Návrh na volbu člena Národní rozpočtové rady,,accepted,71164.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,71163.0
Novela z. o rostlinolékařské péči - EU,,accepted,71162.0
Novela z. o rostlinolékařské péči - EU,,rejected,71161.0
Novela z. o rostlinolékařské péči - EU,,rejected,71160.0
Novela z. o rostlinolékařské péči - EU,,accepted,71159.0
Novela z. o rostlinolékařské péči - EU,,accepted,71158.0
Novela z. o rostlinolékařské péči - EU,,accepted,71157.0
Novela z. - veterinární zákon - EU,,accepted,71156.0
Novela z. - veterinární zákon - EU,,accepted,71155.0
Novela z. - veterinární zákon - EU,,accepted,71154.0
Novela z. - veterinární zákon - EU,,accepted,71153.0
Novela z. - veterinární zákon - EU,,rejected,71152.0
Novela z. - veterinární zákon - EU,,accepted,71151.0
Novela z. - veterinární zákon - EU,,accepted,71150.0
Novela z. - veterinární zákon - EU,,accepted,71149.0
Novela z. - veterinární zákon - EU,,accepted,71148.0
Pořad schůze,,rejected,71147.0
Pořad schůze,,rejected,71146.0
Pořad schůze,,rejected,71145.0
Pořad schůze,,rejected,71144.0
Pořad schůze,,accepted,71143.0
Pořad schůze,,rejected,71142.0
Pořad schůze,,rejected,71141.0
Pořad schůze,,accepted,71140.0
Stan.PS k současné situaci na turecko - syrské hranici,,rejected,71139.0
Stan.PS k současné situaci na turecko - syrské hranici,,accepted,71138.0
"Vl.n.z, kterým se mění některé zák.na úseku vnitřní správy - EU",,accepted,71137.0
"Vl.n.z, kterým se mění některé zák.na úseku vnitřní správy - EU",,rejected,71136.0
Novela z. o místních poplatcích,,accepted,71135.0
Novela z. o místních poplatcích,,rejected,71134.0
Vl.n.z.o změně zák.v souv.s přij.zák.o Sbírce zák.a mez.sml.,,accepted,71133.0
Vl.n.z.o změně zák.v souv.s přij.zák.o Sbírce zák.a mez.sml.,,rejected,71132.0
Novela z. o prodejní době,,accepted,71131.0
Novela z. o prodejní době,,rejected,71130.0
Pořad schůze,,accepted,71129.0
Pořad schůze,,rejected,71128.0
Pořad schůze,,rejected,71127.0
Pořad schůze,,rejected,71126.0
Pořad schůze,,rejected,71125.0
Pořad schůze,,rejected,71124.0
Pořad schůze,,rejected,71123.0
Pořad schůze,,rejected,71122.0
Pořad schůze,,rejected,71121.0
Pořad schůze,,rejected,71120.0
Pořad schůze,,accepted,71119.0
Pořad schůze,,rejected,71118.0
Pořad schůze,,accepted,71117.0
Pořad schůze,,accepted,71116.0
Pořad schůze,,accepted,71115.0
Pořad schůze,,accepted,71114.0
Pořad schůze,,accepted,71113.0
Pořad schůze,,accepted,71112.0
<br/>,,accepted,71111.0
<br/>,,accepted,71110.0
Novela z. o státním zastupitelství - EU,,accepted,71109.0
Novela z. o státním zastupitelství - EU,,rejected,71108.0
Novela z. o státním zastupitelství - EU,,accepted,71107.0
Novela z. o státním zastupitelství - EU,,accepted,71106.0
Novela z. o státním zastupitelství - EU,,accepted,71105.0
Novela z. o státním zastupitelství - EU,,accepted,71104.0
Vl.n.z. - nominační zákon,,accepted,71103.0
Vl.n.z. - nominační zákon,,rejected,71102.0
Vl.n.z. - nominační zákon,,rejected,71101.0
Vl.n.z. - nominační zákon,,accepted,71100.0
Vl.n.z. - nominační zákon,,rejected,71099.0
Vl.n.z. - nominační zákon,,accepted,71098.0
Vl.n.z. - nominační zákon,,accepted,71097.0
Pořad schůze,,rejected,71096.0
Pořad schůze,,accepted,71095.0
Pořad schůze,,accepted,71094.0
Pořad schůze,,accepted,71093.0
Ústavní žaloba Senátu PČR,,rejected,71092.0
Ústavní žaloba Senátu PČR,,rejected,71091.0
Ústavní žaloba Senátu PČR,,rejected,71090.0
Novela z. o Nejvyšším kontrolním úřadu,,rejected,71089.0
Novela z. o Nejvyšším kontrolním úřadu,,rejected,71088.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,71087.0
<br/>,,accepted,71086.0
Novela z. o bankách,,accepted,71085.0
Novela z. o bankách,,accepted,71084.0
Novela z. o zeměměřictví,,accepted,71083.0
Návrh časového harmonogramu projednávání SR r. 2020,,accepted,71082.0
<br/>,,accepted,71081.0
<br/>,,rejected,71080.0
<br/>,,accepted,71079.0
Návrh časového harmonogramu projednávání SR r. 2020,,accepted,71078.0
Návrh na volbu členů DR SFRB,,accepted,71077.0
Návrh na volbu členů Rady České tiskové kanceláře,,accepted,71076.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,71075.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,71074.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71073.0
<br/>,,rejected,71072.0
<br/>,,accepted,71071.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,accepted,71070.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,71069.0
Novela z. o vnitrozemské plavbě,,rejected,71068.0
Novela z. o vnitrozemské plavbě,,rejected,71067.0
Novela z. o léčivech,,accepted,71066.0
Novela z. o léčivech,,rejected,71065.0
Novela z. o obcích,,accepted,71064.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71063.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71062.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,rejected,71061.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71060.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,rejected,71059.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71058.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71057.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71056.0
Pozice vlády ČR k zákazu olova ve střelivu a rybářském olůvku,,accepted,71055.0
Pořad schůze,,accepted,71054.0
Pořad schůze,,rejected,71053.0
Pořad schůze,,rejected,71052.0
Pořad schůze,,rejected,71051.0
Pořad schůze,,rejected,71050.0
Pořad schůze,,accepted,71049.0
Pořad schůze,,accepted,71048.0
Pořad schůze,,rejected,71047.0
Pořad schůze,,rejected,71046.0
Pořad schůze,,rejected,71045.0
Pořad schůze,,accepted,71044.0
Pořad schůze,,rejected,71043.0
Pořad schůze,,accepted,71042.0
Pořad schůze,,accepted,71041.0
Novela z. - stavební zákon,,accepted,71040.0
Novela z. - stavební zákon,,rejected,71039.0
Novela z. - stavební zákon,,rejected,71038.0
Novela z. - stavební zákon,,rejected,71037.0
Novela z. - stavební zákon,,rejected,71036.0
Novela z. - stavební zákon,,accepted,71035.0
Novela z. - stavební zákon,,accepted,71034.0
Novela z. - stavební zákon,,accepted,71033.0
Novela z. - stavební zákon,,rejected,71032.0
Novela z. - stavební zákon,,accepted,71031.0
Novela z. o dráhách,,accepted,71030.0
Novela z. o dráhách,,accepted,71029.0
Novela z. o dráhách,,accepted,71028.0
Novela z. o lesích (lesní zákon),,accepted,71027.0
Novela z. o lesích (lesní zákon),,accepted,71026.0
Novela z. o lesích (lesní zákon),,rejected,71025.0
Novela z. o lesích (lesní zákon),,rejected,71024.0
Novela z. o lesích (lesní zákon),,rejected,71023.0
Novela z. o lesích (lesní zákon),,accepted,71022.0
Novela z. o lesích (lesní zákon),,rejected,71021.0
Novela z. o lesích (lesní zákon),,accepted,71020.0
Novela z. o lesích (lesní zákon),,accepted,71019.0
Novela z. o lesích (lesní zákon),,rejected,71018.0
Novela z. o lesích (lesní zákon),,rejected,71017.0
Novela z. o lesích (lesní zákon),,rejected,71016.0
Novela z. o lesích (lesní zákon),,rejected,71015.0
Novela z. o lesích (lesní zákon),,rejected,71014.0
Novela z. o lesích (lesní zákon),,rejected,71013.0
Novela z. o lesích (lesní zákon),,accepted,71012.0
Novela z. o lesích (lesní zákon),,accepted,71011.0
Novela z. o lesích (lesní zákon),,accepted,71010.0
Novela z. o lesích (lesní zákon),,rejected,71009.0
Novela z. o lesích (lesní zákon),,rejected,71008.0
Novela z. o lesích (lesní zákon),,rejected,71007.0
Novela z. o lesích (lesní zákon),,accepted,71006.0
Novela z. o lesích (lesní zákon),,accepted,71005.0
Novela z. o lesích (lesní zákon),,accepted,71004.0
Novela z. o lesích (lesní zákon),,accepted,71003.0
Novela z. o lesích (lesní zákon),,rejected,71002.0
Novela z. o lesích (lesní zákon),,rejected,71001.0
Novela z. o lesích (lesní zákon),,rejected,71000.0
<br/>,,accepted,71399.0
<br/>,,accepted,71398.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71397.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71396.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71395.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71394.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71393.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71392.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71391.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71390.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71389.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71388.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71387.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71386.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71385.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71384.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71383.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71382.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71381.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71380.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71379.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71378.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71377.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71376.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71375.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71374.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71373.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71372.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71371.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71370.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71369.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71368.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71367.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71366.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71365.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71364.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71363.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71362.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71361.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71360.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71359.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71358.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71357.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71356.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71355.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71354.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71353.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71352.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71351.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71350.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71349.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71348.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71347.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71346.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71345.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71344.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71343.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71342.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71341.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71340.0
N.z. o celostátním referendu,,accepted,71339.0
Novela z. o ochraně spotřebitele - EU,,accepted,71338.0
Novela z. o ochraně spotřebitele - EU,,rejected,71337.0
Novela z. o poštovních službách - EU,,accepted,71336.0
Novela z. - daňový řád,,rejected,71335.0
Novela z. - daňový řád,,rejected,71334.0
Novela z. - daňový řád,,accepted,71333.0
Novela z. - daňový řád,,rejected,71332.0
Novela z. - daňový řád,,rejected,71331.0
Novela z. - daňový řád,,rejected,71330.0
Návrh nařízení Rady v souvislosti s vystoupením VB z EU,,accepted,71329.0
Návrh doporučení Rady o přístupu prac.a OSVČ k soc.ochraně,,accepted,71328.0
Pořad schůze,,rejected,71327.0
Pořad schůze,,rejected,71326.0
Pořad schůze,,accepted,71325.0
Pořad schůze,,accepted,71324.0
Pořad schůze,,accepted,71323.0
Pořad schůze,,accepted,71322.0
Pořad schůze,,accepted,71321.0
Pořad schůze,,accepted,71320.0
Pořad schůze,,accepted,71319.0
Pořad schůze,,accepted,71318.0
Pořad schůze,,rejected,71317.0
Pořad schůze,,rejected,71316.0
Pořad schůze,,rejected,71315.0
Pořad schůze,,accepted,71314.0
<br/>,,accepted,71313.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71312.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71311.0
Novela z. o státní sociální podpoře,,accepted,71310.0
Novela z. o státní sociální podpoře,,rejected,71309.0
Novela z. o státní sociální podpoře,,rejected,71308.0
Pořad schůze,,accepted,71307.0
<br/>,,accepted,71306.0
<br/>,,accepted,71305.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71304.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,71303.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71302.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,71301.0
Pořad schůze,,accepted,71300.0
<br/>,,accepted,71299.0
Výroční zpráva o hospodaření České televize v roce 2018,,accepted,71298.0
Výroční zpráva o činnosti České televize v roce 2018,,accepted,71297.0
<br/>,,accepted,71296.0
Výroční zpráva o hospodaření České televize v roce 2017,,rejected,71295.0
Výroční zpráva o hospodaření České televize v roce 2017,,rejected,71294.0
Výroční zpráva o hospodaření České televize v roce 2017,,rejected,71293.0
Výroční zpráva o hospodaření České televize v roce 2017,,accepted,71292.0
Výroční zpráva o hospodaření České televize v roce 2017,,accepted,71291.0
Výroční zpráva o činnosti České televize v roce 2017,,accepted,71290.0
Výroční zpráva o činnosti České televize v roce 2017,,rejected,71289.0
Výroční zpráva o hospodaření České televize v roce 2016,,rejected,71288.0
